id,name,link,source_count,sources
accommodation_ChIJzU5HyKE6NDERKLlBg6jmrq8,Serena Resort Kim Bôi,https://www.google.com/maps/place/Serena+Resort+Kim+B%C3%B4i/data=!4m10!3m9!1s0x31343aa1c8474ecd:0xafaee6a88341b928!5m2!4m1!1i2!8m2!3d20.592014!4d105.5895313!16s%2Fg%2F11cn5p_j9j!19sChIJzU5HyKE6NDERKLlBg6jmrq8?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/8177904299247797399.png"", ""name"": ""Serena Resort Kim Boi"", ""price"": ""₫2,124,928\n₫1,874,944""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/c770e909-af04-45dd-8ad7-335bc5055826.png"", ""name"": ""Bluepillow.com"", ""price"": ""₫1,468,731""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫1,589,952""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫1,907,968""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/cc46874d-c374-4a99-83c7-b6f79d0b19d3.png"", ""name"": ""Traveloka.com"", ""price"": ""₫1,664,086""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_220.png"", ""name"": ""Priceline"", ""price"": ""₫1,604,992""}]"
accommodation_ChIJs3U8x1WqNTERVlbCclf0IWY,Sheraton Hanoi Hotel,https://www.google.com/maps/place/Sheraton+Hanoi+Hotel/data=!4m10!3m9!1s0x3135aa55c73c75b3:0x6621f45772c25656!5m2!4m1!1i2!8m2!3d21.0596618!4d105.8315067!16s%2Fg%2F1hhn3mfn4!19sChIJs3U8x1WqNTERVlbCclf0IWY?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/df3424c9-7799-4d27-aeb5-cdcabf8bf950.png"", ""name"": ""Sheraton Hanoi Hotel"", ""price"": ""₫3,928,960""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_660369587.png"", ""name"": ""Qantas Hotels"", ""price"": ""₫3,856,233""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫3,928,960""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫3,928,960""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_184.png"", ""name"": ""Booking.com"", ""price"": ""₫3,928,960""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/1553182719727098122.png"", ""name"": ""EaseMyTrip.com"", ""price"": ""₫3,912,624""}]"
accommodation_ChIJp0Ztq8NVNDERmK91hduKS5c,Sheraton Hanoi West,https://www.google.com/maps/place/Sheraton+Hanoi+West/data=!4m10!3m9!1s0x313455c3ab6d46a7:0x974b8adb8575af98!5m2!4m1!1i2!8m2!3d21.0271403!4d105.767351!16s%2Fg%2F11fmxnmm12!19sChIJp0Ztq8NVNDERmK91hduKS5c?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/df3424c9-7799-4d27-aeb5-cdcabf8bf950.png"", ""name"": ""Sheraton Hanoi West"", ""price"": ""₫3,855,488""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫3,855,488""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/cc46874d-c374-4a99-83c7-b6f79d0b19d3.png"", ""name"": ""Traveloka.com"", ""price"": ""₫3,875,173""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫4,422,400""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/306127930749010778.png"", ""name"": ""Hotels.com"", ""price"": ""₫4,422,400""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/7e9b18f5-dcd9-46e2-8bed-33a004b33995.png"", ""name"": ""BusinessHotels.com"", ""price"": ""₫4,422,417""}]"
accommodation_ChIJV8oINcCrNTERZKL8L91c2GM,Shining Central Hotel & Spa,https://www.google.com/maps/place/Shining+Central+Hotel+%26+Spa/data=!4m10!3m9!1s0x3135abc03508ca57:0x63d85cdd2ffca264!5m2!4m1!1i2!8m2!3d21.0315644!4d105.8552379!16s%2Fg%2F11h583zhrh!19sChIJV8oINcCrNTERZKL8L91c2GM?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫1,574,592""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_184.png"", ""name"": ""Booking.com"", ""price"": ""₫1,574,592""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/5bde3665-f4fd-4468-b4bf-dee085aaacce.png"", ""name"": ""HomeToGo"", ""price"": ""₫1,574,624""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫2,293,120""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/306127930749010778.png"", ""name"": ""Hotels.com"", ""price"": ""₫2,279,936""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/1553182719727098122.png"", ""name"": ""EaseMyTrip.com"", ""price"": ""₫2,228,787""}]"
accommodation_ChIJ__9iEb6rNTER8FgS8-R29_w,Silk Flower Hotel & Spa,https://www.google.com/maps/place/Silk+Flower+Hotel+%26+Spa/data=!4m10!3m9!1s0x3135abbe1162ffff:0xfcf776e4f31258f0!5m2!4m1!1i2!8m2!3d21.0319838!4d105.8476185!16s%2Fg%2F11t5n8f6k3!19sChIJ__9iEb6rNTER8FgS8-R29_w?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/cc46874d-c374-4a99-83c7-b6f79d0b19d3.png"", ""name"": ""Traveloka.com"", ""price"": ""₫544,952""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/5bde3665-f4fd-4468-b4bf-dee085aaacce.png"", ""name"": ""HomeToGo"", ""price"": ""₫542,412""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/c770e909-af04-45dd-8ad7-335bc5055826.png"", ""name"": ""Bluepillow.com"", ""price"": ""₫546,097""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫845,440""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫939,392""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/13393604315281765432.png"", ""name"": ""klook"", ""price"": ""₫854,784""}]"
accommodation_ChIJiVE6A7qrNTERUcC2-F2fswY,Skylux Hanoi Homestay,https://www.google.com/maps/place/Skylux+Hanoi+Homestay/data=!4m10!3m9!1s0x3135abba033a5189:0x6b39f5df8b6c051!5m2!4m1!1i2!8m2!3d21.0294705!4d105.8485798!16s%2Fg%2F11xz04mwt3!19sChIJiVE6A7qrNTERUcC2-F2fswY?authuser=0&hl=en&rclk=1,3,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_184.png"", ""name"": ""Booking.com"", ""price"": ""₫512,000""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/c770e909-af04-45dd-8ad7-335bc5055826.png"", ""name"": ""Bluepillow.com"", ""price"": ""₫512,011""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_100372930.png"", ""name"": ""Hostelworld"", ""price"": ""₫650,915""}]"
accommodation_ChIJ3bPIBkBfNDERvv5Oai33FFo,Soca Villa,https://www.google.com/maps/place/Soca+Villa/data=!4m10!3m9!1s0x31345f4006c8b3dd:0x5a14f72d6a4efebe!5m2!4m1!1i2!8m2!3d21.0770304!4d105.4170788!16s%2Fg%2F11rn31k0dr!19sChIJ3bPIBkBfNDERvv5Oai33FFo?authuser=0&hl=en&rclk=1,2,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫8,099,840""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/c770e909-af04-45dd-8ad7-335bc5055826.png"", ""name"": ""Bluepillow.com"", ""price"": ""₫8,099,644""}]"
accommodation_ChIJBW9gxNEDNTERCXnXOZ8et9Y,Sóc villa,https://www.google.com/maps/place/S%C3%B3c+villa/data=!4m10!3m9!1s0x313503d1c4606f05:0xd6b71e9f39d77909!5m2!4m1!1i2!8m2!3d21.2826761!4d105.8037733!16s%2Fg%2F11kqwl_p46!19sChIJBW9gxNEDNTERCXnXOZ8et9Y?authuser=0&hl=en&rclk=1,1,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/c770e909-af04-45dd-8ad7-335bc5055826.png"", ""name"": ""Bluepillow.com"", ""price"": ""₫14,778,512""}]"
accommodation_ChIJuVXFaaYDNTERpvLmgpUJLiA,Soc Village Wellness Retreat,https://www.google.com/maps/place/Soc+Village+Wellness+Retreat/data=!4m10!3m9!1s0x313503a669c555b9:0x202e099582e6f2a6!5m2!4m1!1i2!8m2!3d21.2717573!4d105.8136878!16s%2Fg%2F11hfmzbmfv!19sChIJuVXFaaYDNTERpvLmgpUJLiA?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫1,834,432""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫1,925,184""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/1553182719727098122.png"", ""name"": ""EaseMyTrip.com"", ""price"": ""₫2,002,825""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_660369587.png"", ""name"": ""Qantas Hotels"", ""price"": ""₫1,974,268""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/297592521974050080.png"", ""name"": ""Vio.com"", ""price"": ""₫2,038,912""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_220.png"", ""name"": ""Priceline"", ""price"": ""₫2,238,720""}]"
accommodation_ChIJTbX4mOurNTERJV-mNCKY1pA,Sofitel Legend Metropole Hanoi,https://www.google.com/maps/place/Sofitel+Legend+Metropole+Hanoi/data=!4m10!3m9!1s0x3135abeb98f8b54d:0x90d6982234a65f25!5m2!4m1!1i2!8m2!3d21.0254125!4d105.856375!16zL20vMGdzX2Nk!19sChIJTbX4mOurNTERJV-mNCKY1pA?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/b39fb546-d04a-4a37-b0a4-073bf2a15210.png"", ""name"": ""Sofitel Legend Metropole Hanoi"", ""price"": ""₫8,617,592""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/297592521974050080.png"", ""name"": ""Vio.com"", ""price"": ""₫6,750,464""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫8,617,592""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/1553182719727098122.png"", ""name"": ""EaseMyTrip.com"", ""price"": ""₫7,756,166""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫8,617,472""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_184.png"", ""name"": ""Booking.com"", ""price"": ""₫8,653,824""}]"
accommodation_ChIJ5zbRtxYyNDERtD4Dywl2mcw,Sỏi Ecolodge,https://www.google.com/maps/place/S%E1%BB%8Fi+Ecolodge/data=!4m10!3m9!1s0x31343216b7d136e7:0xcc997609cb033eb4!5m2!4m1!1i2!8m2!3d20.5755237!4d105.7036051!16s%2Fg%2F11dxr41xvc!19sChIJ5zbRtxYyNDERtD4Dywl2mcw?authuser=0&hl=en&rclk=1,0,[]
accommodation_ChIJA4AdhWWrNTERO7HYgoGwMrQ,Soleil Boutique Hotel,https://www.google.com/maps/place/Soleil+Boutique+Hotel/data=!4m10!3m9!1s0x3135ab65851d8003:0xb432b08182d8b13b!5m2!4m1!1i2!8m2!3d21.0287952!4d105.8444792!16s%2Fg%2F11h2hln6s9!19sChIJA4AdhWWrNTERO7HYgoGwMrQ?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/14919036619246364669.png"", ""name"": ""Soleil Boutique Hotel"", ""price"": ""₫2,491,283""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/6417d44c-c676-4b16-8ae9-f3bbeaa51899.png"", ""name"": ""vn.KAYAK.com"", ""price"": ""₫1,644,844""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫1,661,696""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/c770e909-af04-45dd-8ad7-335bc5055826.png"", ""name"": ""Bluepillow.com"", ""price"": ""₫1,702,678""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/297592521974050080.png"", ""name"": ""Vio.com"", ""price"": ""₫1,854,976""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫2,328,704""}]"
accommodation_ChIJDyi8FJerNTERkGa5aeymJIw,Somerset Grand Hanoi,https://www.google.com/maps/place/Somerset+Grand+Hanoi/data=!4m10!3m9!1s0x3135ab9714bc280f:0x8c24a6ec69b96690!5m2!4m1!1i2!8m2!3d21.0258293!4d105.846344!16s%2Fg%2F1tqt73y4!19sChIJDyi8FJerNTERkGa5aeymJIw?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/b091712a-c9e6-48e9-9d36-45ddba3c2359.png"", ""name"": ""Somerset Grand Hanoi"", ""price"": ""₫3,538,048""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/297592521974050080.png"", ""name"": ""Vio.com"", ""price"": ""₫3,312,718""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_184.png"", ""name"": ""Booking.com"", ""price"": ""₫3,385,344""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫3,628,800""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫3,628,672""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/1553182719727098122.png"", ""name"": ""EaseMyTrip.com"", ""price"": ""₫3,613,728""}]"
accommodation_ChIJbQ4SxzqrNTERdUZexfQVBcA,Somerset Hoa Binh Hanoi,https://www.google.com/maps/place/Somerset+Hoa+Binh+Hanoi/data=!4m10!3m9!1s0x3135ab3ac7120e6d:0xc00515f4c55e4675!5m2!4m1!1i2!8m2!3d21.0466472!4d105.7953951!16s%2Fg%2F1td9y4kf!19sChIJbQ4SxzqrNTERdUZexfQVBcA?authuser=0&hl=en&rclk=1,7,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_184.png"", ""name"": ""Booking.com"", ""price"": ""₫1,542,208""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b091712a-c9e6-48e9-9d36-45ddba3c2359.png"", ""name"": ""Somerset Hoa Binh Hanoi"", ""price"": ""₫1,542,208""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/297592521974050080.png"", ""name"": ""Vio.com"", ""price"": ""₫1,496,256""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫1,542,208""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/cc46874d-c374-4a99-83c7-b6f79d0b19d3.png"", ""name"": ""Traveloka.com"", ""price"": ""₫1,550,465""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫1,734,976""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/306127930749010778.png"", ""name"": ""Hotels.com"", ""price"": ""₫1,814,400""}]"
accommodation_ChIJSwoESfiqNTERVCZUCd4-yHw,Somerset West Point Hanoi,https://www.google.com/maps/place/Somerset+West+Point+Hanoi/data=!4m10!3m9!1s0x3135aaf849040a4b:0x7cc83ede09542654!5m2!4m1!1i2!8m2!3d21.0664447!4d105.8261698!16s%2Fg%2F11c146713d!19sChIJSwoESfiqNTERVCZUCd4-yHw?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/b091712a-c9e6-48e9-9d36-45ddba3c2359.png"", ""name"": ""Somerset West Point Hanoi"", ""price"": ""₫3,084,416""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/297592521974050080.png"", ""name"": ""Vio.com"", ""price"": ""₫3,022,336""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫3,084,416""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_184.png"", ""name"": ""Booking.com"", ""price"": ""₫3,084,416""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/1553182719727098122.png"", ""name"": ""EaseMyTrip.com"", ""price"": ""₫3,069,054""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/306127930749010778.png"", ""name"": ""Hotels.com"", ""price"": ""₫3,084,416""}]"
accommodation_ChIJVVVVKKOsNTERINFpmr3dk0Y,Sport Hotel,https://www.google.com/maps/place/Sport+Hotel/data=!4m10!3m9!1s0x3135aca328555555:0x4693ddbd9a69d120!5m2!4m1!1i2!8m2!3d21.0016009!4d105.8031068!16s%2Fg%2F1tcz5t3x!19sChIJVVVVKKOsNTERINFpmr3dk0Y?authuser=0&hl=en&rclk=1,1,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫883,808""}]"
accommodation_ChIJZaC3SspUNDERAK_Q6eTksBo,Star Hotel,https://www.google.com/maps/place/Star+Hotel/data=!4m10!3m9!1s0x313454ca4ab7a065:0x1ab0e4e4e9d0af00!5m2!4m1!1i2!8m2!3d21.0405712!4d105.7778472!16s%2Fg%2F1jkwl660k!19sChIJZaC3SspUNDERAK_Q6eTksBo?authuser=0&hl=en&rclk=1,1,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/25cf4c64-0644-4a71-abf7-c03bac91e5c8.png"", ""name"": ""OYO"", ""price"": ""₫259,296""}]"
accommodation_ChIJMeWGyy_jNDERw0VGRHyo4Dw,Summerly Villa Đồng Đò (Chủ sở hữu),https://www.google.com/maps/place/Summerly+Villa+%C4%90%E1%BB%93ng+%C4%90%C3%B2+%28Ch%E1%BB%A7+s%E1%BB%9F+h%E1%BB%AFu%29/data=!4m10!3m9!1s0x3134e32fcb86e531:0x3ce0a87c444645c3!5m2!4m1!1i2!8m2!3d21.321756!4d105.7756528!16s%2Fg%2F11s3y2rqf8!19sChIJMeWGyy_jNDERw0VGRHyo4Dw?authuser=0&hl=en&rclk=1,1,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫10,058,752""}]"
accommodation_ChIJXfsW976rNTERxFlyTkpi79g,Sunny Homestay Hanoi,https://www.google.com/maps/place/Sunny+Homestay+Hanoi/data=!4m10!3m9!1s0x3135abbef716fb5d:0xd8ef624a4e7259c4!5m2!4m1!1i2!8m2!3d21.0339765!4d105.8487238!16s%2Fg%2F11l2_pj9fv!19sChIJXfsW976rNTERxFlyTkpi79g?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫361,488""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/c770e909-af04-45dd-8ad7-335bc5055826.png"", ""name"": ""Bluepillow.com"", ""price"": ""₫361,348""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/cc46874d-c374-4a99-83c7-b6f79d0b19d3.png"", ""name"": ""Traveloka.com"", ""price"": ""₫523,189""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_100372930.png"", ""name"": ""Hostelworld"", ""price"": ""₫518,844""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/306127930749010778.png"", ""name"": ""Hotels.com"", ""price"": ""₫674,976""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/1553182719727098122.png"", ""name"": ""EaseMyTrip.com"", ""price"": ""₫589,261""}]"
accommodation_ChIJgfAKMPqrNTERXG7RhBiRBVM,Sunrise Hanoi Hotel,https://www.google.com/maps/place/Sunrise+Hanoi+Hotel/data=!4m10!3m9!1s0x3135abfa300af081:0x5305911884d16e5c!5m2!4m1!1i2!8m2!3d21.0125677!4d105.8664067!16s%2Fg%2F11f1063zdy!19sChIJgfAKMPqrNTERXG7RhBiRBVM?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫295,344""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/5bde3665-f4fd-4468-b4bf-dee085aaacce.png"", ""name"": ""HomeToGo"", ""price"": ""₫295,837""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫329,344""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/c770e909-af04-45dd-8ad7-335bc5055826.png"", ""name"": ""Bluepillow.com"", ""price"": ""₫302,913""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/40113501-a8d1-41cf-942b-a2452edeb94f.png"", ""name"": ""Mytour"", ""price"": ""₫380,816""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/cc46874d-c374-4a99-83c7-b6f79d0b19d3.png"", ""name"": ""Traveloka.com"", ""price"": ""₫391,974""}]"
accommodation_ChIJN_zCb2GrNTERuRF4KRWo5Dg,Sunrise Hotel,https://www.google.com/maps/place/Sunrise+Hotel/data=!4m10!3m9!1s0x3135ab616fc2fc37:0x38e4a815297811b9!5m2!4m1!1i2!8m2!3d21.0148368!4d105.8104571!16s%2Fg%2F11bymstcj4!19sChIJN_zCb2GrNTERuRF4KRWo5Dg?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫352,576""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫600,000""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_184.png"", ""name"": ""Booking.com"", ""price"": ""₫599,968""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_220.png"", ""name"": ""Priceline"", ""price"": ""₫600,064""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/c770e909-af04-45dd-8ad7-335bc5055826.png"", ""name"": ""Bluepillow.com"", ""price"": ""₫438,388""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/1553182719727098122.png"", ""name"": ""EaseMyTrip.com"", ""price"": ""₫493,482""}]"
accommodation_ChIJA6w1N_KrNTERXmX64T9yuNU,Sunway Hotel Hanoi,https://www.google.com/maps/place/Sunway+Hotel+Hanoi/data=!4m10!3m9!1s0x3135abf23735ac03:0xd5b8723fe1fa655e!5m2!4m1!1i2!8m2!3d21.0162024!4d105.8570789!16s%2Fm%2F0hgmz9f!19sChIJA6w1N_KrNTERXmX64T9yuNU?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/6dead35a-496b-458a-b0c6-98e84f10cc41.png"", ""name"": ""Sunway Hotel Hanoi"", ""price"": ""₫1,439,232""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/c770e909-af04-45dd-8ad7-335bc5055826.png"", ""name"": ""Bluepillow.com"", ""price"": ""₫1,104,478""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫1,121,472""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫1,310,720""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/1553182719727098122.png"", ""name"": ""EaseMyTrip.com"", ""price"": ""₫1,296,869""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/6417d44c-c676-4b16-8ae9-f3bbeaa51899.png"", ""name"": ""vn.KAYAK.com"", ""price"": ""₫1,249,934""}]"
accommodation_ChIJaYzZpKerNTERQz8xbXYKSj0,SUPER HOTEL HANOI,https://www.google.com/maps/place/SUPER+HOTEL+HANOI/data=!4m10!3m9!1s0x3135aba7a4d98c69:0x3d4a0a766d313f43!5m2!4m1!1i2!8m2!3d21.0323355!4d105.7823335!16s%2Fg%2F11kb9rtlrw!19sChIJaYzZpKerNTERQz8xbXYKSj0?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫1,431,872""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫1,473,600""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/cc46874d-c374-4a99-83c7-b6f79d0b19d3.png"", ""name"": ""Traveloka.com"", ""price"": ""₫1,462,847""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_184.png"", ""name"": ""Booking.com"", ""price"": ""₫1,731,456""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/297592521974050080.png"", ""name"": ""Vio.com"", ""price"": ""₫1,469,760""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/306127930749010778.png"", ""name"": ""Hotels.com"", ""price"": ""₫1,731,456""}]"
accommodation_ChIJgyttDxWrNTERIbj4k6V76Lo,Su Vừng Homestay,https://www.google.com/maps/place/Su+V%E1%BB%ABng+Homestay/data=!4m7!3m6!1s0x3135ab150f6d2b83:0xbae87ba593f8b821!8m2!3d21.0414886!4d105.8422002!16s%2Fg%2F11lcctccrc!19sChIJgyttDxWrNTERIbj4k6V76Lo?authuser=0&hl=en&rclk=1,0,[]
