id,name,link
accommodation_ChIJK7ixDudVNDERS0tdmNNOjUY,Mövenpick Living West Hanoi,https://www.google.com/maps/place/M%C3%B6venpick+Living+West+Hanoi/data=!4m10!3m9!1s0x313455e70eb1b82b:0x468d4ed3985d4b4b!5m2!4m1!1i2!8m2!3d21.0310827!4d105.7815969!16s%2Fg%2F11vkz408n6!19sChIJK7ixDudVNDERS0tdmNNOjUY?authuser=0&hl=en&rclk=1
accommodation_ChIJ--H6wJOrNTERVnLLXBZ-pY8,Mường Thanh Grand Hà Nội Centre Hotel,https://www.google.com/maps/place/M%C6%B0%E1%BB%9Dng+Thanh+Grand+H%C3%A0+N%E1%BB%99i+Centre+Hotel/data=!4m10!3m9!1s0x3135ab93c19b73af:0x8fa57e165ccb7256!5m2!4m1!1i2!8m2!3d21.023494!4d105.8478!16s%2Fg%2F11f4wv8pzf!19sChIJr3ObwZOrNTERVnLLXBZ-pY8?authuser=0&hl=en&rclk=1
accommodation_ChIJ2WE4y_isNTERShwadVpglNI,Mường Thanh Grand Hotel,https://www.google.com/maps/place/M%C6%B0%E1%BB%9Dng+Thanh+Grand+Hotel/data=!4m10!3m9!1s0x3135acf8cb3861d9:0xd294605a751a1c4a!5m2!4m1!1i2!8m2!3d20.9695404!4d105.8269658!16s%2Fg%2F1tfc_w11!19sChIJ2WE4y_isNTERShwadVpglNI?authuser=0&hl=en&rclk=1
accommodation_ChIJJTpPDCytNTERTFQLY3qqZok,Mường Thanh Grand Xa La Hotel,https://www.google.com/maps/place/M%C6%B0%E1%BB%9Dng+Thanh+Grand+Xa+La+Hotel/data=!4m10!3m9!1s0x3135ad2c0c4f3a25:0x8966aa7a630b544c!5m2!4m1!1i2!8m2!3d20.9605485!4d105.7918568!16s%2Fg%2F11clwn8q7p!19sChIJJTpPDCytNTERTFQLY3qqZok?authuser=0&hl=en&rclk=1
accommodation_ChIJLwVfIgCtNTERL0DSyNcMTIc,Nắng Homestay Hà Nội,https://www.google.com/maps/place/N%E1%BA%AFng+Homestay+H%C3%A0+N%E1%BB%99i/data=!4m7!3m6!1s0x3135ad00225f052f:0x874c0cd7c8d2402f!8m2!3d20.9787279!4d105.7962135!16s%2Fg%2F11ml_gptxq!19sChIJLwVfIgCtNTERL0DSyNcMTIc?authuser=0&hl=en&rclk=1
accommodation_ChIJw814vr2rNTERNh9oj_-R6xE,Nature Hotel - Lạc Long Quân,https://www.google.com/maps/place/Nature+Hotel+-+L%E1%BA%A1c+Long+Qu%C3%A2n/data=!4m10!3m9!1s0x3135abbdbe78cdc3:0x11eb91ff8f681f36!5m2!4m1!1i2!8m2!3d21.0631656!4d105.8092542!16s%2Fg%2F11xnngs19l!19sChIJw814vr2rNTERNh9oj_-R6xE?authuser=0&hl=en&rclk=1
accommodation_ChIJh2DVQ9CtNTERP8f06tZyGoE,NCC Garden Villas - Khu Biệt thự Trung tâm Hội nghị Quốc gia,https://www.google.com/maps/place/NCC+Garden+Villas+-+Khu+Bi%E1%BB%87t+th%E1%BB%B1+Trung+t%C3%A2m+H%E1%BB%99i+ngh%E1%BB%8B+Qu%E1%BB%91c+gia/data=!4m10!3m9!1s0x3135add043d56087:0x811a72d6eaf4c73f!5m2!4m1!1i2!8m2!3d21.0030349!4d105.783848!16s%2Fg%2F11v0xsn9mk!19sChIJh2DVQ9CtNTERP8f06tZyGoE?authuser=0&hl=en&rclk=1
accommodation_ChIJo2WZIr-rNTERjS8LlTvWQGQ,Ngáo Homestay & Residence,https://www.google.com/maps/place/Ng%C3%A1o+Homestay+%26+Residence/data=!4m10!3m9!1s0x3135abbf229965a3:0x6440d63b950b2f8d!5m2!4m1!1i2!8m2!3d21.0240122!4d105.8208292!16s%2Fg%2F11l34764gt!19sChIJo2WZIr-rNTERjS8LlTvWQGQ?authuser=0&hl=en&rclk=1
accommodation_ChIJFXsBIFUdNTERewCIi-YUEaY,Nhà Bên Rừng - U Lesa Retreat,https://www.google.com/maps/place/Nh%C3%A0+B%C3%AAn+R%E1%BB%ABng+-+U+Lesa+Retreat/data=!4m10!3m9!1s0x31351d5520017b15:0xa61114e68b88007b!5m2!4m1!1i2!8m2!3d21.2939193!4d105.7851505!16s%2Fg%2F11fyzbjx7t!19sChIJFXsBIFUdNTERewCIi-YUEaY?authuser=0&hl=en&rclk=1
accommodation_ChIJtShZIIqtNTERqC-vUOJ-50Y,Novotel Hà Nội Thái Hà,https://www.google.com/maps/place/Novotel+H%C3%A0+N%E1%BB%99i+Th%C3%A1i+H%C3%A0/data=!4m10!3m9!1s0x3135ad8a205928b5:0x46e77ee250af2fa8!5m2!4m1!1i2!8m2!3d21.009892!4d105.824023!16s%2Fg%2F11h6s5x_g4!19sChIJtShZIIqtNTERqC-vUOJ-50Y?authuser=0&hl=en&rclk=1
accommodation_ChIJoSwtBEyrNTERDGcNWRx6O5U,Novotel Suites Hanoi,https://www.google.com/maps/place/Novotel+Suites+Hanoi/data=!4m10!3m9!1s0x3135ab4c042d2ca1:0x953b7a1c590d670c!5m2!4m1!1i2!8m2!3d21.0302803!4d105.7854132!16s%2Fg%2F11bwqbq_6n!19sChIJoSwtBEyrNTERDGcNWRx6O5U?authuser=0&hl=en&rclk=1
accommodation_ChIJKdyyC-2rNTERiTF8KPMCH2c,Nusmile Homestay & Travel Agent,https://www.google.com/maps/place/Nusmile+Homestay+%26+Travel+Agent/data=!4m10!3m9!1s0x3135abed0bb2dc29:0x671f02f3287c3189!5m2!4m1!1i2!8m2!3d21.0284054!4d105.8500917!16s%2Fg%2F11tfh_zbdn!19sChIJKdyyC-2rNTERiTF8KPMCH2c?authuser=0&hl=en&rclk=1
accommodation_ChIJfeaFSnqrNTERKIGnN83rDmI,Oakwood Residence Hanoi,https://www.google.com/maps/place/Oakwood+Residence+Hanoi/data=!4m10!3m9!1s0x3135ab7a4a85e67d:0x620eebcd37a78128!5m2!4m1!1i2!8m2!3d21.0624458!4d105.8258446!16s%2Fg%2F11flbxrvfm!19sChIJfeaFSnqrNTERKIGnN83rDmI?authuser=0&hl=en&rclk=1
accommodation_ChIJ94wpQL-rNTERgZw5CuatajA,Old Quarter View Hanoi Hostel,https://www.google.com/maps/place/Old+Quarter+View+Hanoi+Hostel/data=!4m10!3m9!1s0x3135abbf40298cf7:0x306aade60a399c81!5m2!4m1!1i2!8m2!3d21.0347071!4d105.8510237!16s%2Fg%2F11c1nqzmbx!19sChIJ94wpQL-rNTERgZw5CuatajA?authuser=0&hl=en&rclk=1
accommodation_ChIJKWmCpPmqNTERLDC7ksAlzVk,Oriental Palace Apartments Hanoi,https://www.google.com/maps/place/Oriental+Palace+Apartments+Hanoi/data=!4m10!3m9!1s0x3135aaf9a4826929:0x59cd25c092bb302c!5m2!4m1!1i2!8m2!3d21.0652357!4d105.8244858!16s%2Fg%2F11c3vx_308!19sChIJKWmCpPmqNTERLDC7ksAlzVk?authuser=0&hl=en&rclk=1
accommodation_ChIJyR5Cn7-rNTERBr06RJWz0m0,Oriental Suites Hotel & Spa,https://www.google.com/maps/place/Oriental+Suites+Hotel+%26+Spa/data=!4m10!3m9!1s0x3135abbfa1ca3ab5:0x6dd2b395443abd06!5m2!4m1!1i2!8m2!3d21.033287!4d105.850964!16s%2Fg%2F11b6gddv37!19sChIJtTrKob-rNTERBr06RJWz0m0?authuser=0&hl=en&rclk=1
accommodation_ChIJFR7tHNmtNTERk2PWu_AclsY,OUR Homestay and Studio - Kim Liên,https://www.google.com/maps/place/OUR+Homestay+and+Studio+-+Kim+Li%C3%AAn/data=!4m7!3m6!1s0x3135add91ced1e15:0xc6961cf0bbd66393!8m2!3d21.0030725!4d105.8343161!16s%2Fg%2F11z22zc8g3!19sChIJFR7tHNmtNTERk2PWu_AclsY?authuser=0&hl=en&rclk=1
accommodation_ChIJp2QfSs-rNTERw25ZhdGRiZg,OUR Homestay and Studio - Tây Hồ,https://www.google.com/maps/place/OUR+Homestay+and+Studio+-+T%C3%A2y+H%E1%BB%93/data=!4m7!3m6!1s0x3135abcf4a1f64a7:0x988991d185596ec3!8m2!3d21.064678!4d105.8368827!16s%2Fg%2F11mcbccv9x!19sChIJp2QfSs-rNTERw25ZhdGRiZg?authuser=0&hl=en&rclk=1
accommodation_ChIJAVUJTM-sNTERxwHpvbK1Qow,OYO 217 Bich Ngoc Motel,https://www.google.com/maps/place/OYO+217+Bich+Ngoc+Motel/data=!4m10!3m9!1s0x3135accf4c095501:0x8c42b5b2bde901c7!5m2!4m1!1i2!8m2!3d20.983473!4d105.7925158!16s%2Fg%2F1tf45m5c!19sChIJAVUJTM-sNTERxwHpvbK1Qow?authuser=0&hl=en&rclk=1
accommodation_ChIJGzYLjo-rNTERB117v9Qhiuo,OYO 416 Giao Thông Hotel,https://www.google.com/maps/place/OYO+416+Giao+Th%C3%B4ng+Hotel/data=!4m10!3m9!1s0x3135ab8f8e0b361b:0xea8a21d4bf7b5d07!5m2!4m1!1i2!8m2!3d21.0181278!4d105.8411221!16s%2Fg%2F1tcx9n_r!19sChIJGzYLjo-rNTERB117v9Qhiuo?authuser=0&hl=en&rclk=1
accommodation_ChIJDY7f-sCrNTERw0xmzTEPspg,Panda Hotel Hanoi,https://www.google.com/maps/place/Panda+Hotel+Hanoi/data=!4m10!3m9!1s0x3135abc0fadf8e0d:0x98b20f31cd664cc3!5m2!4m1!1i2!8m2!3d21.0337431!4d105.8549607!16s%2Fg%2F11c1g6jf9b!19sChIJDY7f-sCrNTERw0xmzTEPspg?authuser=0&hl=en&rclk=1
accommodation_ChIJQ4nAa-qrNTERBXsFbSoi_iY,Pan Pacific Hanoi,https://www.google.com/maps/place/Pan+Pacific+Hanoi/data=!4m10!3m9!1s0x3135abea6bc08943:0x26fe222a6d057b05!5m2!4m1!1i2!8m2!3d21.0499731!4d105.839611!16s%2Fg%2F1ttp_l5c!19sChIJQ4nAa-qrNTERBXsFbSoi_iY?authuser=0&hl=en&rclk=1
accommodation_ChIJ3TYcfgBhNDER4Qgp_beDSKw,Paragon resort,https://www.google.com/maps/place/Paragon+resort/data=!4m10!3m9!1s0x313461007e1c36dd:0xac4883b7fd2908e1!5m2!4m1!1i2!8m2!3d21.0588687!4d105.3970797!16s%2Fg%2F11y3ss9dqs!19sChIJ3TYcfgBhNDER4Qgp_beDSKw?authuser=0&hl=en&rclk=1
accommodation_ChIJee5gzPCrNTER8lD4jsGnAgk,PARKROYAL Serviced Suites Hanoi,https://www.google.com/maps/place/PARKROYAL+Serviced+Suites+Hanoi/data=!4m10!3m9!1s0x3135abf0cc60ee79:0x902a7c18ef850f2!5m2!4m1!1i2!8m2!3d21.0456701!4d105.814544!16s%2Fg%2F11qm5b19r1!19sChIJee5gzPCrNTER8lD4jsGnAgk?authuser=0&hl=en&rclk=1
accommodation_ChIJM3zG5cCrNTER0c-n-STCY3E,Pearl Hostel,https://www.google.com/maps/place/Pearl+Hostel/data=!4m10!3m9!1s0x3135abc0e5c67c33:0x7163c224f9a7cfd1!5m2!4m1!1i2!8m2!3d21.0342094!4d105.854835!16s%2Fg%2F11c1r7drpc!19sChIJM3zG5cCrNTER0c-n-STCY3E?authuser=0&hl=en&rclk=1
accommodation_ChIJ5ZXKJV-rNTERjPXxtwVazQs,Pearl Hotel,https://www.google.com/maps/place/Pearl+Hotel/data=!4m10!3m9!1s0x3135ab5f25ca95e5:0xbcd5a05b7f1f58c!5m2!4m1!1i2!8m2!3d21.034167!4d105.805778!16s%2Fg%2F11t7mpkh97!19sChIJ5ZXKJV-rNTERjPXxtwVazQs?authuser=0&hl=en&rclk=1
accommodation_ChIJ972nAPirNTERlokpIciALKI,PentStudio West Lake Hanoi,https://www.google.com/maps/place/PentStudio+West+Lake+Hanoi/data=!4m10!3m9!1s0x3135abf800a7bdf7:0xa22c80c821298996!5m2!4m1!1i2!8m2!3d21.0807339!4d105.8157216!16s%2Fg%2F11g047r13z!19sChIJ972nAPirNTERlokpIciALKI?authuser=0&hl=en&rclk=1
accommodation_ChIJVQa1tWCrNTERp1ZgsDNLVPA,Peridot Grand Luxury Boutique Hotel,https://www.google.com/maps/place/Peridot+Grand+Luxury+Boutique+Hotel/data=!4m10!3m9!1s0x3135ab60b5b50655:0xf0544b33b06056a7!5m2!4m1!1i2!8m2!3d21.0329875!4d105.8463034!16s%2Fg%2F11fp8vn1_v!19sChIJVQa1tWCrNTERp1ZgsDNLVPA?authuser=0&hl=en&rclk=1
accommodation_ChIJbS2Ph9qrNTERuj0Y5FVCvgY,Phuong trang hotel hanoi,https://www.google.com/maps/place/Phuong+trang+hotel+hanoi/data=!4m10!3m9!1s0x3135abda878f2d6d:0x6be4255e4183dba!5m2!4m1!1i2!8m2!3d21.0398749!4d105.8666663!16s%2Fg%2F11f4wtnyht!19sChIJbS2Ph9qrNTERuj0Y5FVCvgY?authuser=0&hl=en&rclk=1
accommodation_ChIJI3hVoapUNDERyspoZZ823Ec,Ping Hotel,https://www.google.com/maps/place/Ping+Hotel/data=!4m10!3m9!1s0x313454aaa1557823:0x47dc369f6568caca!5m2!4m1!1i2!8m2!3d21.0141047!4d105.7809165!16s%2Fg%2F1hc2llctk!19sChIJI3hVoapUNDERyspoZZ823Ec?authuser=0&hl=en&rclk=1
accommodation_ChIJ__8jvJWrNTER9H4bXX-RqFI,Pullman Hanoi,https://www.google.com/maps/place/Pullman+Hanoi/data=!4m10!3m9!1s0x3135ab95bc23ffff:0x52a8917f5d1b7ef4!5m2!4m1!1i2!8m2!3d21.0300447!4d105.8289077!16s%2Fg%2F11b6gry515!19sChIJ__8jvJWrNTER9H4bXX-RqFI?authuser=0&hl=en&rclk=1
accommodation_ChIJD9GFCfqqNTERIIvKITTE6J4,Quang Ba Trade Union Hotel,https://www.google.com/maps/place/Quang+Ba+Trade+Union+Hotel/data=!4m10!3m9!1s0x3135aafa0985d10f:0x9ee8c43421ca8b20!5m2!4m1!1i2!8m2!3d21.0674399!4d105.8218286!16s%2Fg%2F12hv4w3wk!19sChIJD9GFCfqqNTERIIvKITTE6J4?authuser=0&hl=en&rclk=1
accommodation_ChIJcTxIUQCrNTERU6jxfP39tLk,Quiri Hostel Hanoi,https://www.google.com/maps/place/Quiri+Hostel+Hanoi/data=!4m10!3m9!1s0x3135ab0051483c71:0xb9b4fdfd7cf1a853!5m2!4m1!1i2!8m2!3d21.0382388!4d105.8477163!16s%2Fg%2F11wc39fg9x!19sChIJcTxIUQCrNTERU6jxfP39tLk?authuser=0&hl=en&rclk=1
accommodation_ChIJfYAYhwyrNTERqt30r-Kk0OI,Quyet Homestay,https://www.google.com/maps/place/Quyet+Homestay/data=!4m10!3m9!1s0x3135ab0c8718807d:0xe2d0a4e2aff4ddaa!5m2!4m1!1i2!8m2!3d21.0366312!4d105.823082!16s%2Fg%2F11fx953cmf!19sChIJfYAYhwyrNTERqt30r-Kk0OI?authuser=0&hl=en&rclk=1
accommodation_ChIJ5UDpHkmrNTERmzWmn24ImHY,RedDoorz Home Hotel Truong Cong Giai,https://www.google.com/maps/place/RedDoorz+Home+Hotel+Truong+Cong+Giai/data=!4m10!3m9!1s0x3135ab491ee940e5:0x7698086e9fa6359b!5m2!4m1!1i2!8m2!3d21.0326629!4d105.7897534!16s%2Fg%2F12hl0mt8h!19sChIJ5UDpHkmrNTERmzWmn24ImHY?authuser=0&hl=en&rclk=1
accommodation_ChIJKd_7-Q_wNDER5H1TZ72diSY,Red River Resort,https://www.google.com/maps/place/Red+River+Resort/data=!4m10!3m9!1s0x3134f00ff9fbdf29:0x26899dbd67537de4!5m2!4m1!1i2!8m2!3d21.2981266!4d105.5865526!16s%2Fg%2F1v62f3kg!19sChIJKd_7-Q_wNDER5H1TZ72diSY?authuser=0&hl=en&rclk=1
accommodation_ChIJQZKzSFRTNDERajd0wOQ4L2o,Reyna Hotel Hanoi,https://www.google.com/maps/place/Reyna+Hotel+Hanoi/data=!4m10!3m9!1s0x3134535448b39241:0x6a2f38e4c074376a!5m2!4m1!1i2!8m2!3d21.014462!4d105.7781227!16s%2Fg%2F11j00n4v3y!19sChIJQZKzSFRTNDERajd0wOQ4L2o?authuser=0&hl=en&rclk=1
accommodation_ChIJVVWJSVNTNDERHU7KqGTkBz0,Reyna Luxury Hotel,https://www.google.com/maps/place/Reyna+Luxury+Hotel/data=!4m10!3m9!1s0x31345353498bffeb:0x3d07e464a8ca4e1d!5m2!4m1!1i2!8m2!3d21.006848!4d105.781678!16s%2Fg%2F11tg1mj1f5!19sChIJ6_-LSVNTNDERHU7KqGTkBz0?authuser=0&hl=en&rclk=1
accommodation_ChIJkeoaCQ-tNTERasQUhg84_O8,Romeo Hotel Villa Pháp Vân,https://www.google.com/maps/place/Romeo+Hotel+Villa+Ph%C3%A1p+V%C3%A2n/data=!4m10!3m9!1s0x3135ad0f091aea91:0xeffc380f8614c46a!5m2!4m1!1i2!8m2!3d20.9556855!4d105.8485599!16s%2Fg%2F11w8h_p_m_!19sChIJkeoaCQ-tNTERasQUhg84_O8?authuser=0&hl=en&rclk=1
accommodation_ChIJMfsbJpldNDERr0RpjjJKX_Y,Rose Villas Resort Ba Vi,https://www.google.com/maps/place/Rose+Villas+Resort+Ba+Vi/data=!4m10!3m9!1s0x31345d99261bfb31:0xf65f4a328e6944af!5m2!4m1!1i2!8m2!3d21.0454375!4d105.4201875!16s%2Fg%2F11grb0bjct!19sChIJMfsbJpldNDERr0RpjjJKX_Y?authuser=0&hl=en&rclk=1
accommodation_ChIJB5JGEQCtNTERfEIXaosmO4w,Rosy Hotel 5,https://www.google.com/maps/place/Rosy+Hotel+5/data=!4m10!3m9!1s0x3135ad0011469207:0x8c3b268b6a17427c!5m2!4m1!1i2!8m2!3d20.985702!4d105.8675161!16s%2Fg%2F11w4kypg3l!19sChIJB5JGEQCtNTERfEIXaosmO4w?authuser=0&hl=en&rclk=1
accommodation_ChIJJ1-xdwlTNDERUL0yg-6V0yw,Rosy Motel 3,https://www.google.com/maps/place/Rosy+Motel+3/data=!4m10!3m9!1s0x3134530977b15f27:0x2cd395ee8332bd50!5m2!4m1!1i2!8m2!3d20.9778207!4d105.7586207!16s%2Fg%2F11n97tkwkr!19sChIJJ1-xdwlTNDERUL0yg-6V0yw?authuser=0&hl=en&rclk=1
accommodation_ChIJtY-noJirNTERJcAV1maXnOM,Royal Signature Hotel Hanoi,https://www.google.com/maps/place/Royal+Signature+Hotel+Hanoi/data=!4m10!3m9!1s0x3135ab98a0a78fb5:0xe39c9766d615c025!5m2!4m1!1i2!8m2!3d21.0294483!4d105.8482421!16s%2Fg%2F11xvph4dlz!19sChIJtY-noJirNTERJcAV1maXnOM?authuser=0&hl=en&rclk=1
accommodation_ChIJ31FroQyrNTERGJcwebZiFBQ,Roygent Parks Hanoi hotel,https://www.google.com/maps/place/Roygent+Parks+Hanoi+hotel/data=!4m10!3m9!1s0x3135ab0ca16b51df:0x141462b679309718!5m2!4m1!1i2!8m2!3d21.0021455!4d105.7935109!16s%2Fg%2F11f61480lx!19sChIJ31FroQyrNTERGJcwebZiFBQ?authuser=0&hl=en&rclk=1
accommodation_ChIJn5aj15StNTERkqjnVKSQajY,Ruby Lakeview homestay,https://www.google.com/maps/place/Ruby+Lakeview+homestay/data=!4m10!3m9!1s0x3135ad94d7a3969f:0x366a90a454e7a892!5m2!4m1!1i2!8m2!3d20.9716894!4d105.8355448!16s%2Fg%2F11h0_p8jsv!19sChIJn5aj15StNTERkqjnVKSQajY?authuser=0&hl=en&rclk=1
accommodation_ChIJidM5MAVVNDERuwsKBwR_Js4,Ruby Relax Home,https://www.google.com/maps/place/Ruby+Relax+Home/data=!4m10!3m9!1s0x313455053039d389:0xce267f04070a0bbb!5m2!4m1!1i2!8m2!3d21.0285181!4d105.7729499!16s%2Fg%2F11try5vqhh!19sChIJidM5MAVVNDERuwsKBwR_Js4?authuser=0&hl=en&rclk=1
accommodation_ChIJK1y5LKasNTEReMMrfDnpmpw,San Quinze Hanoi Hotel,https://www.google.com/maps/place/San+Quinze+Hanoi+Hotel/data=!4m10!3m9!1s0x3135aca62cb95c2b:0x9c9ae9397c2bc378!5m2!4m1!1i2!8m2!3d21.0098443!4d105.7942411!16s%2Fg%2F11xcrzc4xn!19sChIJK1y5LKasNTEReMMrfDnpmpw?authuser=0&hl=en&rclk=1
accommodation_ChIJA2WN-pWrNTERjW4Nj7VizBU,Sazi Homestay,https://www.google.com/maps/place/Sazi+Homestay/data=!4m10!3m9!1s0x3135ab95fa8d6503:0x15cc62b58f0d6e8d!5m2!4m1!1i2!8m2!3d21.0317911!4d105.8444075!16s%2Fg%2F11dzdcj8nq!19sChIJA2WN-pWrNTERjW4Nj7VizBU?authuser=0&hl=en&rclk=1
accommodation_ChIJJWL8jD-rNTERfVKCqKLlL20,Sen Grand Hotel & Spa,https://www.google.com/maps/place/Sen+Grand+Hotel+%26+Spa/data=!4m10!3m9!1s0x3135ab3f8cfc6225:0x6d2fe5a2a882527d!5m2!4m1!1i2!8m2!3d21.0393361!4d105.8024973!16s%2Fg%2F11fmz2pxw6!19sChIJJWL8jD-rNTERfVKCqKLlL20?authuser=0&hl=en&rclk=1
accommodation_ChIJzU5HyKE6NDERKLlBg6jmrq8,Serena Resort Kim Bôi,https://www.google.com/maps/place/Serena+Resort+Kim+B%C3%B4i/data=!4m10!3m9!1s0x31343aa1c8474ecd:0xafaee6a88341b928!5m2!4m1!1i2!8m2!3d20.592014!4d105.5895313!16s%2Fg%2F11cn5p_j9j!19sChIJzU5HyKE6NDERKLlBg6jmrq8?authuser=0&hl=en&rclk=1
accommodation_ChIJs3U8x1WqNTERVlbCclf0IWY,Sheraton Hanoi Hotel,https://www.google.com/maps/place/Sheraton+Hanoi+Hotel/data=!4m10!3m9!1s0x3135aa55c73c75b3:0x6621f45772c25656!5m2!4m1!1i2!8m2!3d21.0596618!4d105.8315067!16s%2Fg%2F1hhn3mfn4!19sChIJs3U8x1WqNTERVlbCclf0IWY?authuser=0&hl=en&rclk=1
accommodation_ChIJp0Ztq8NVNDERmK91hduKS5c,Sheraton Hanoi West,https://www.google.com/maps/place/Sheraton+Hanoi+West/data=!4m10!3m9!1s0x313455c3ab6d46a7:0x974b8adb8575af98!5m2!4m1!1i2!8m2!3d21.0271403!4d105.767351!16s%2Fg%2F11fmxnmm12!19sChIJp0Ztq8NVNDERmK91hduKS5c?authuser=0&hl=en&rclk=1
accommodation_ChIJV8oINcCrNTERZKL8L91c2GM,Shining Central Hotel & Spa,https://www.google.com/maps/place/Shining+Central+Hotel+%26+Spa/data=!4m10!3m9!1s0x3135abc03508ca57:0x63d85cdd2ffca264!5m2!4m1!1i2!8m2!3d21.0315644!4d105.8552379!16s%2Fg%2F11h583zhrh!19sChIJV8oINcCrNTERZKL8L91c2GM?authuser=0&hl=en&rclk=1
accommodation_ChIJ__9iEb6rNTER8FgS8-R29_w,Silk Flower Hotel & Spa,https://www.google.com/maps/place/Silk+Flower+Hotel+%26+Spa/data=!4m10!3m9!1s0x3135abbe1162ffff:0xfcf776e4f31258f0!5m2!4m1!1i2!8m2!3d21.0319838!4d105.8476185!16s%2Fg%2F11t5n8f6k3!19sChIJ__9iEb6rNTER8FgS8-R29_w?authuser=0&hl=en&rclk=1
accommodation_ChIJiVE6A7qrNTERUcC2-F2fswY,Skylux Hanoi Homestay,https://www.google.com/maps/place/Skylux+Hanoi+Homestay/data=!4m10!3m9!1s0x3135abba033a5189:0x6b39f5df8b6c051!5m2!4m1!1i2!8m2!3d21.0294705!4d105.8485798!16s%2Fg%2F11xz04mwt3!19sChIJiVE6A7qrNTERUcC2-F2fswY?authuser=0&hl=en&rclk=1
accommodation_ChIJ3bPIBkBfNDERvv5Oai33FFo,Soca Villa,https://www.google.com/maps/place/Soca+Villa/data=!4m10!3m9!1s0x31345f4006c8b3dd:0x5a14f72d6a4efebe!5m2!4m1!1i2!8m2!3d21.0770304!4d105.4170788!16s%2Fg%2F11rn31k0dr!19sChIJ3bPIBkBfNDERvv5Oai33FFo?authuser=0&hl=en&rclk=1
accommodation_ChIJBW9gxNEDNTERCXnXOZ8et9Y,Sóc villa,https://www.google.com/maps/place/S%C3%B3c+villa/data=!4m10!3m9!1s0x313503d1c4606f05:0xd6b71e9f39d77909!5m2!4m1!1i2!8m2!3d21.2826761!4d105.8037733!16s%2Fg%2F11kqwl_p46!19sChIJBW9gxNEDNTERCXnXOZ8et9Y?authuser=0&hl=en&rclk=1
accommodation_ChIJuVXFaaYDNTERpvLmgpUJLiA,Soc Village Wellness Retreat,https://www.google.com/maps/place/Soc+Village+Wellness+Retreat/data=!4m10!3m9!1s0x313503a669c555b9:0x202e099582e6f2a6!5m2!4m1!1i2!8m2!3d21.2717573!4d105.8136878!16s%2Fg%2F11hfmzbmfv!19sChIJuVXFaaYDNTERpvLmgpUJLiA?authuser=0&hl=en&rclk=1
accommodation_ChIJTbX4mOurNTERJV-mNCKY1pA,Sofitel Legend Metropole Hanoi,https://www.google.com/maps/place/Sofitel+Legend+Metropole+Hanoi/data=!4m10!3m9!1s0x3135abeb98f8b54d:0x90d6982234a65f25!5m2!4m1!1i2!8m2!3d21.0254125!4d105.856375!16zL20vMGdzX2Nk!19sChIJTbX4mOurNTERJV-mNCKY1pA?authuser=0&hl=en&rclk=1
accommodation_ChIJ5zbRtxYyNDERtD4Dywl2mcw,Sỏi Ecolodge,https://www.google.com/maps/place/S%E1%BB%8Fi+Ecolodge/data=!4m10!3m9!1s0x31343216b7d136e7:0xcc997609cb033eb4!5m2!4m1!1i2!8m2!3d20.5755237!4d105.7036051!16s%2Fg%2F11dxr41xvc!19sChIJ5zbRtxYyNDERtD4Dywl2mcw?authuser=0&hl=en&rclk=1
accommodation_ChIJA4AdhWWrNTERO7HYgoGwMrQ,Soleil Boutique Hotel,https://www.google.com/maps/place/Soleil+Boutique+Hotel/data=!4m10!3m9!1s0x3135ab65851d8003:0xb432b08182d8b13b!5m2!4m1!1i2!8m2!3d21.0287952!4d105.8444792!16s%2Fg%2F11h2hln6s9!19sChIJA4AdhWWrNTERO7HYgoGwMrQ?authuser=0&hl=en&rclk=1
accommodation_ChIJDyi8FJerNTERkGa5aeymJIw,Somerset Grand Hanoi,https://www.google.com/maps/place/Somerset+Grand+Hanoi/data=!4m10!3m9!1s0x3135ab9714bc280f:0x8c24a6ec69b96690!5m2!4m1!1i2!8m2!3d21.0258293!4d105.846344!16s%2Fg%2F1tqt73y4!19sChIJDyi8FJerNTERkGa5aeymJIw?authuser=0&hl=en&rclk=1
accommodation_ChIJbQ4SxzqrNTERdUZexfQVBcA,Somerset Hoa Binh Hanoi,https://www.google.com/maps/place/Somerset+Hoa+Binh+Hanoi/data=!4m10!3m9!1s0x3135ab3ac7120e6d:0xc00515f4c55e4675!5m2!4m1!1i2!8m2!3d21.0466472!4d105.7953951!16s%2Fg%2F1td9y4kf!19sChIJbQ4SxzqrNTERdUZexfQVBcA?authuser=0&hl=en&rclk=1
accommodation_ChIJSwoESfiqNTERVCZUCd4-yHw,Somerset West Point Hanoi,https://www.google.com/maps/place/Somerset+West+Point+Hanoi/data=!4m10!3m9!1s0x3135aaf849040a4b:0x7cc83ede09542654!5m2!4m1!1i2!8m2!3d21.0664447!4d105.8261698!16s%2Fg%2F11c146713d!19sChIJSwoESfiqNTERVCZUCd4-yHw?authuser=0&hl=en&rclk=1
accommodation_ChIJVVVVKKOsNTERINFpmr3dk0Y,Sport Hotel,https://www.google.com/maps/place/Sport+Hotel/data=!4m10!3m9!1s0x3135aca328555555:0x4693ddbd9a69d120!5m2!4m1!1i2!8m2!3d21.0016009!4d105.8031068!16s%2Fg%2F1tcz5t3x!19sChIJVVVVKKOsNTERINFpmr3dk0Y?authuser=0&hl=en&rclk=1
