id,name,type,source_url
restaurant_ChIJx_HADvmpNTERSPrgt1uUHwQ,Quán Huế,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+Hu%E1%BA%BF/data=!4m7!3m6!1s0x3135a9f90ec0f1c7:0x41f945bb7e0fa48!8m2!3d21.0497982!4d105.8781215!16s%2Fg%2F11xztfhggw!19sChIJx_HADvmpNTERSPrgt1uUHwQ?authuser=0&hl=en&rclk=1
restaurant_ChIJw9dXSH-sNTERjb3LVqj-LLk,Quán Hưng Ốc,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+H%C6%B0ng+%E1%BB%90c/data=!4m7!3m6!1s0x3135ac7f4857d7c3:0xb92cfea856cbbd8d!8m2!3d21.0079405!4d105.8344024!16s%2Fg%2F11bccm3w8h!19sChIJw9dXSH-sNTERjb3LVqj-LLk?authuser=0&hl=en&rclk=1
restaurant_ChIJAToyLZirNTERXmeVDZB5mfc,Quán Hương ốc,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+H%C6%B0%C6%A1ng+%E1%BB%91c/data=!4m7!3m6!1s0x3135ab982d323a01:0xf79979900d95675e!8m2!3d21.028954!4d105.8395657!16s%2Fg%2F11gds5yj0c!19sChIJAToyLZirNTERXmeVDZB5mfc?authuser=0&hl=en&rclk=1
restaurant_ChIJxUG_bUWtNTERnAWxygad4y4,Quán khói,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+kh%C3%B3i/data=!4m7!3m6!1s0x3135ad456dbf41c5:0x2ee39d06cab1059c!8m2!3d20.9638359!4d105.8220047!16s%2Fg%2F11s6pgb_1c!19sChIJxUG_bUWtNTERnAWxygad4y4?authuser=0&hl=en&rclk=1
restaurant_ChIJYzPH2cNUNDERCtbfARuAqWg,Quan KimBap Cau Dien,Restaurant,https://www.google.com/maps/place/Quan+KimBap+Cau+Dien/data=!4m7!3m6!1s0x313454c3d9c73363:0x68a9801b01dfd60a!8m2!3d21.0450461!4d105.7623307!16s%2Fg%2F11c45p6xs_!19sChIJYzPH2cNUNDERCtbfARuAqWg?authuser=0&hl=en&rclk=1
restaurant_ChIJRyp8_AysNTERf1LHdxFlNDw,Quán Kimbap Gà,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+Kimbap+G%C3%A0/data=!4m7!3m6!1s0x3135ac0cfc7c2a47:0x3c34651177c7527f!8m2!3d20.998416!4d105.8529255!16s%2Fg%2F11c6q14cgh!19sChIJRyp8_AysNTERf1LHdxFlNDw?authuser=0&hl=en&rclk=1
restaurant_ChIJ8V4LDQRVNDER8a51zjfJNNo,Quán Kimbap (Mr.Pan),Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+Kimbap+%28Mr.Pan%29/data=!4m7!3m6!1s0x313455040d0b5ef1:0xda34c937ce75aef1!8m2!3d21.0348553!4d105.7729684!16s%2Fg%2F11fk18qf8v!19sChIJ8V4LDQRVNDER8a51zjfJNNo?authuser=0&hl=en&rclk=1
restaurant_ChIJ56wTU_-sNTERRQbDwyTFOf4,Quán lá Phương Anh,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+l%C3%A1+Ph%C6%B0%C6%A1ng+Anh/data=!4m7!3m6!1s0x3135acff5313ace7:0xfe39c524c3c30645!8m2!3d20.9683251!4d105.8284826!16s%2Fg%2F11bcclxc37!19sChIJ56wTU_-sNTERRQbDwyTFOf4?authuser=0&hl=en&rclk=1
restaurant_ChIJY5d5b3SsNTERNW48LVtu3j0,Quán Lẩu Bee Phạm - 106e3 Lê Thanh Nghị,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+L%E1%BA%A9u+Bee+Ph%E1%BA%A1m+-+106e3+L%C3%AA+Thanh+Ngh%E1%BB%8B/data=!4m7!3m6!1s0x3135ac746f799763:0x3dde6e5b2d3c6e35!8m2!3d21.0031368!4d105.8498421!16s%2Fg%2F11csrp_mn1!19sChIJY5d5b3SsNTERNW48LVtu3j0?authuser=0&hl=en&rclk=1
restaurant_ChIJi_jTI9isNTERkmJO9kQis8Q,Quán Lẩu Bò Cô Tư,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+L%E1%BA%A9u+B%C3%B2+C%C3%B4+T%C6%B0/data=!4m7!3m6!1s0x3135acd823d3f88b:0xc4b32244f64e6292!8m2!3d20.9680529!4d105.7941816!16s%2Fg%2F11p0xpbzqc!19sChIJi_jTI9isNTERkmJO9kQis8Q?authuser=0&hl=en&rclk=1
restaurant_ChIJG0aPCJGqNTER3SvqAY8Sedc,Quán Lẩu Cá Sông Trường Sơn,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+L%E1%BA%A9u+C%C3%A1+S%C3%B4ng+Tr%C6%B0%E1%BB%9Dng+S%C6%A1n/data=!4m7!3m6!1s0x3135aa91088f461b:0xd779128f01ea2bdd!8m2!3d21.088032!4d105.8145385!16s%2Fg%2F1tdkp7_6!19sChIJG0aPCJGqNTER3SvqAY8Sedc?authuser=0&hl=en&rclk=1
restaurant_ChIJi_7cru2qNTERnkvHUPjC2wE,Quán Lẩu Cua Đồng,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+L%E1%BA%A9u+Cua+%C4%90%E1%BB%93ng/data=!4m7!3m6!1s0x3135aaedaedcfe8b:0x1dbc2f850c74b9e!8m2!3d21.0770923!4d105.8147511!16s%2Fg%2F11btrrm2lg!19sChIJi_7cru2qNTERnkvHUPjC2wE?authuser=0&hl=en&rclk=1
restaurant_ChIJ95s36JCrNTERS2rbMfj93Eg,Quán Lẩu Mẹt Cua Đồng,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+L%E1%BA%A9u+M%E1%BA%B9t+Cua+%C4%90%E1%BB%93ng/data=!4m7!3m6!1s0x3135ab90e8379bf7:0x48dcfdf831db6a4b!8m2!3d21.023899!4d105.842875!16s%2Fg%2F11bccmmtj3!19sChIJ95s36JCrNTERS2rbMfj93Eg?authuser=0&hl=en&rclk=1
restaurant_ChIJt56IJmetNTERxFhgxGaMa-w,Quán lẩu riêu Linh Nấm,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+l%E1%BA%A9u+ri%C3%AAu+Linh+N%E1%BA%A5m/data=!4m7!3m6!1s0x3135ad6726889eb7:0xec6b8c66c46058c4!8m2!3d21.0067887!4d105.8513384!16s%2Fg%2F11fm4r4dpj!19sChIJt56IJmetNTERxFhgxGaMa-w?authuser=0&hl=en&rclk=1
restaurant_ChIJMc-AgdGrNTERpDiUhxTt2tM,Quán Lẩu Trung Nam,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+L%E1%BA%A9u+Trung+Nam/data=!4m7!3m6!1s0x3135abd18180cf31:0xd3daed14879438a4!8m2!3d21.046013!4d105.8670272!16s%2Fg%2F1pzqlg_fn!19sChIJMc-AgdGrNTERpDiUhxTt2tM?authuser=0&hl=en&rclk=1
restaurant_ChIJ4YAJtxZVNDER8OHSgTVY9t4,Quán Liên Hương Vegan,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+Li%C3%AAn+H%C6%B0%C6%A1ng+Vegan/data=!4m7!3m6!1s0x31345516b70980e1:0xdef6583581d2e1f0!8m2!3d21.0411275!4d105.7784657!16s%2Fg%2F11l2v0b09n!19sChIJ4YAJtxZVNDER8OHSgTVY9t4?authuser=0&hl=en&rclk=1
restaurant_ChIJPZEQrOqrNTERAkdbUVLv2J0,Quán Lòng Bà Lương,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+L%C3%B2ng+B%C3%A0+L%C6%B0%C6%A1ng/data=!4m7!3m6!1s0x3135abeaac10913d:0x9dd8ef52515b4702!8m2!3d21.0191933!4d105.8550987!16s%2Fg%2F11t3209mpq!19sChIJPZEQrOqrNTERAkdbUVLv2J0?authuser=0&hl=en&rclk=1
restaurant_ChIJgx19joqrNTER3TMtPj9g5lg,Quán lòng Bà Tình ( chợ đuổi cũ ),Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+l%C3%B2ng+B%C3%A0+T%C3%ACnh+%28+ch%E1%BB%A3+%C4%91u%E1%BB%95i+c%C5%A9+%29/data=!4m7!3m6!1s0x3135ab8a8e7d1d83:0x58e6603f3e2d33dd!8m2!3d21.0111625!4d105.8487653!16s%2Fg%2F11c1wz272p!19sChIJgx19joqrNTER3TMtPj9g5lg?authuser=0&hl=en&rclk=1
restaurant_ChIJOWqn2UerNTER0jcmiXBu6R4,Quán Lòng Chần Cháo,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+L%C3%B2ng+Ch%E1%BA%A7n+Ch%C3%A1o/data=!4m7!3m6!1s0x3135ab47d9a76a39:0x1ee96e70892637d2!8m2!3d21.0149713!4d105.8201932!16s%2Fg%2F11h2q4pzzc!19sChIJOWqn2UerNTER0jcmiXBu6R4?authuser=0&hl=en&rclk=1
restaurant_ChIJ42HQbxutNTERaBGNvPUqLP0,Quán lòng Hợp Lý 1,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+l%C3%B2ng+H%E1%BB%A3p+L%C3%BD+1/data=!4m7!3m6!1s0x3135ad1b6fd061e3:0xfd2c2af5bc8d1168!8m2!3d20.9986158!4d105.80539!16s%2Fg%2F11grbz912t!19sChIJ42HQbxutNTERaBGNvPUqLP0?authuser=0&hl=en&rclk=1
restaurant_ChIJ8Y5fYWGrNTER31cc57hlh2U,Quán Lòng Hợp Lý 3,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+L%C3%B2ng+H%E1%BB%A3p+L%C3%BD+3/data=!4m7!3m6!1s0x3135ab61615f8ef1:0x658765b8e71c57df!8m2!3d21.0329277!4d105.7874494!16s%2Fg%2F11lfdt_f93!19sChIJ8Y5fYWGrNTER31cc57hlh2U?authuser=0&hl=en&rclk=1
restaurant_ChIJF1k-T8utNTER0S8E3bjGDdI,Quán Lòng Hợp Lý 7,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+L%C3%B2ng+H%E1%BB%A3p+L%C3%BD+7/data=!4m7!3m6!1s0x3135adcb4f3e5917:0xd20dc6b8dd042fd1!8m2!3d20.9701547!4d105.7915526!16s%2Fg%2F11tk2y30df!19sChIJF1k-T8utNTER0S8E3bjGDdI?authuser=0&hl=en&rclk=1
restaurant_ChIJQevEKyVVNDERWJx9N_Rlb5c,Quán Lòng Lợn Hợp Lý 2,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+L%C3%B2ng+L%E1%BB%A3n+H%E1%BB%A3p+L%C3%BD+2/data=!4m7!3m6!1s0x313455252bc4eb41:0x976f65f4377d9c58!8m2!3d21.0159349!4d105.7738434!16s%2Fg%2F11n38gjf3z!19sChIJQevEKyVVNDERWJx9N_Rlb5c?authuser=0&hl=en&rclk=1
restaurant_ChIJZyr2cYWtNTERznHmsyNvYQc,Quán lòng Thức Trọc,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+l%C3%B2ng+Th%E1%BB%A9c+Tr%E1%BB%8Dc/data=!4m7!3m6!1s0x3135ad8571f62a67:0x7616f23b3e671ce!8m2!3d20.974263!4d105.7883372!16s%2Fg%2F11r7479kjl!19sChIJZyr2cYWtNTERznHmsyNvYQc?authuser=0&hl=en&rclk=1
restaurant_ChIJT2FZgrCrNTERyaQd5NmR2pM,Quán Lươn 34 Yên Ninh,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+L%C6%B0%C6%A1n+34+Y%C3%AAn+Ninh/data=!4m7!3m6!1s0x3135abb08259614f:0x93da91d9e41da4c9!8m2!3d21.0429937!4d105.8442663!16s%2Fg%2F11gf5zjh9k!19sChIJT2FZgrCrNTERyaQd5NmR2pM?authuser=0&hl=en&rclk=1
restaurant_ChIJ6U_O8FCsNTERtTkxNHoCNNA,Quán Lươn Nghệ An,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+L%C6%B0%C6%A1n+Ngh%E1%BB%87+An/data=!4m7!3m6!1s0x3135ac50f0ce4fe9:0xd034027a343139b5!8m2!3d20.9714728!4d105.8363974!16s%2Fg%2F1pzx2w7l6!19sChIJ6U_O8FCsNTERtTkxNHoCNNA?authuser=0&hl=en&rclk=1
restaurant_ChIJncGtL-yqNTER5fiXoknySmU,Quán Lươn Nghệ An,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+L%C6%B0%C6%A1n+Ngh%E1%BB%87+An/data=!4m7!3m6!1s0x3135aaec2fadc19d:0x654af249a297f8e5!8m2!3d21.0752283!4d105.8138996!16s%2Fg%2F1jkvjc4_m!19sChIJncGtL-yqNTER5fiXoknySmU?authuser=0&hl=en&rclk=1
restaurant_ChIJm4xR3x6sNTERzio8WV9ZJUE,Quán M69,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+M69/data=!4m7!3m6!1s0x3135ac1edf518c9b:0x4125595f593c2ace!8m2!3d20.9821525!4d105.8790572!16s%2Fg%2F11c0pym4zs!19sChIJm4xR3x6sNTERzio8WV9ZJUE?authuser=0&hl=en&rclk=1
restaurant_ChIJW5eRvn2rNTEREjXM6vt0Fdg,Quán Miến Lươn Đồng,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+Mi%E1%BA%BFn+L%C6%B0%C6%A1n+%C4%90%E1%BB%93ng/data=!4m7!3m6!1s0x3135ab7dbe91975b:0xd81574fbeacc3512!8m2!3d21.0105489!4d105.8226727!16s%2Fg%2F1pzv_gb72!19sChIJW5eRvn2rNTEREjXM6vt0Fdg?authuser=0&hl=en&rclk=1
restaurant_ChIJe2i97pWrNTERjbSj_J9Vuvs,Quán Miến Lươn Phủ Doãn,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+Mi%E1%BA%BFn+L%C6%B0%C6%A1n+Ph%E1%BB%A7+Do%C3%A3n/data=!4m7!3m6!1s0x3135ab95eebd687b:0xfbba559ffca3b48d!8m2!3d21.0298828!4d105.8478186!16s%2Fg%2F11btrs85h9!19sChIJe2i97pWrNTERjbSj_J9Vuvs?authuser=0&hl=en&rclk=1
restaurant_ChIJIdywOY2rNTERqwZ5rP3Emzg,Quán Mì Vằn Thắn Sui Cao Dac Biet,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+M%C3%AC+V%E1%BA%B1n+Th%E1%BA%AFn+Sui+Cao+Dac+Biet/data=!4m7!3m6!1s0x3135ab8d39b0dc21:0x389bc4fdac7906ab!8m2!3d21.0174362!4d105.8512793!16s%2Fg%2F11h7s49ppx!19sChIJIdywOY2rNTERqwZ5rP3Emzg?authuser=0&hl=en&rclk=1
restaurant_ChIJwSpAq4WrNTER5e9BuB-1C-E,"Quán Mì Vằn Thắn, Sủi Cảo Gia Truyền Tuấn Tầu II",Restaurant,"https://www.google.com/maps/place/Qu%C3%A1n+M%C3%AC+V%E1%BA%B1n+Th%E1%BA%AFn,+S%E1%BB%A7i+C%E1%BA%A3o+Gia+Truy%E1%BB%81n+Tu%E1%BA%A5n+T%E1%BA%A7u+II/data=!4m7!3m6!1s0x3135ab85ab402ac1:0xe10bb51fb841efe5!8m2!3d21.0169439!4d105.8383725!16s%2Fg%2F1pzy95twg!19sChIJwSpAq4WrNTER5e9BuB-1C-E?authuser=0&hl=en&rclk=1"
restaurant_ChIJGf75cFqtNTER67OVmtzXbPE,Quán Mọt Nướng,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+M%E1%BB%8Dt+N%C6%B0%E1%BB%9Bng/data=!4m7!3m6!1s0x3135ad5a70f9fe19:0xf16cd7dc9a95b3eb!8m2!3d20.9967578!4d105.8154655!16s%2Fg%2F11k4r_qvh6!19sChIJGf75cFqtNTER67OVmtzXbPE?authuser=0&hl=en&rclk=1
restaurant_ChIJ2ZvVKwmrNTERmOOjziOG6H0,Quán mỳ Anh Linh,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+m%E1%BB%B3+Anh+Linh/data=!4m7!3m6!1s0x3135ab092bd59bd9:0x7de88623cea3e398!8m2!3d21.0293935!4d105.8336901!16s%2Fg%2F11rct0kkdn!19sChIJ2ZvVKwmrNTERmOOjziOG6H0?authuser=0&hl=en&rclk=1
restaurant_ChIJT4lacgCrNTERYOoOsI4nUeA,Quán mỳ Nocdee,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+m%E1%BB%B3+Nocdee/data=!4m7!3m6!1s0x3135ab00725a894f:0xe051278eb00eea60!8m2!3d21.0116602!4d105.8579855!16s%2Fg%2F11y8c6rk5j!19sChIJT4lacgCrNTERYOoOsI4nUeA?authuser=0&hl=en&rclk=1
restaurant_ChIJ03nflydTNDERxyoY-A0L7Qo,Quán Nã,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+N%C3%A3/data=!4m7!3m6!1s0x3134532797df79d3:0xaed0b0df8182ac7!8m2!3d20.9700401!4d105.7679706!16s%2Fg%2F1pzsgqxq6!19sChIJ03nflydTNDERxyoY-A0L7Qo?authuser=0&hl=en&rclk=1
restaurant_ChIJRU4XSAKrNTERGldnmqczVPc,Quán Nem Chua Nướng Cô Phượng,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+Nem+Chua+N%C6%B0%E1%BB%9Bng+C%C3%B4+Ph%C6%B0%E1%BB%A3ng/data=!4m7!3m6!1s0x3135ab0248174e45:0xf75433a79a67571a!8m2!3d21.029097!4d105.849067!16s%2Fg%2F11vcs8d1cq!19sChIJRU4XSAKrNTERGldnmqczVPc?authuser=0&hl=en&rclk=1
restaurant_ChIJvc7dH3SrNTERXFZL1ui-RWE,Quán Nem Giảng Võ,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+Nem+Gi%E1%BA%A3ng+V%C3%B5/data=!4m7!3m6!1s0x3135ab741fddcebd:0x6145bee8d64b565c!8m2!3d21.0271263!4d105.824356!16s%2Fg%2F11b8_ngv1y!19sChIJvc7dH3SrNTERXFZL1ui-RWE?authuser=0&hl=en&rclk=1
restaurant_ChIJ32nT4NGrNTERiiiqH0WBsFw,Quán Ngon Bảo Lâm,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+Ngon+B%E1%BA%A3o+L%C3%A2m/data=!4m7!3m6!1s0x3135abd1e0d369df:0x5cb081451faa288a!8m2!3d21.0452496!4d105.8644834!16s%2Fg%2F11b8b2p12p!19sChIJ32nT4NGrNTERiiiqH0WBsFw?authuser=0&hl=en&rclk=1
restaurant_ChIJydaldR8vdTERaeB7G6QOMzE,Quán Ngon - Bún Chả Hà Nội,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+Ngon+-+B%C3%BAn+Ch%E1%BA%A3+H%C3%A0+N%E1%BB%99i/data=!4m7!3m6!1s0x31752f1f75a5d6c9:0x31330ea41b7be069!8m2!3d10.7677147!4d106.6936689!16s%2Fg%2F11s8yfx7t0!19sChIJydaldR8vdTERaeB7G6QOMzE?authuser=0&hl=en&rclk=1
restaurant_ChIJoW4NF6CsNTERiYPynZynQC4,Quán Ngon Lòng Chần 61,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+Ngon+L%C3%B2ng+Ch%E1%BA%A7n+61/data=!4m7!3m6!1s0x3135aca0170d6ea1:0x2e40a79c9df28389!8m2!3d21.0105479!4d105.8048576!16s%2Fg%2F11cs0d4598!19sChIJoW4NF6CsNTERiYPynZynQC4?authuser=0&hl=en&rclk=1
restaurant_ChIJzfDIeBqpNTERi5FhJ9KZLA8,Quán Ngon Ngọc Thạch,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+Ngon+Ng%E1%BB%8Dc+Th%E1%BA%A1ch/data=!4m7!3m6!1s0x3135a91a78c8f0cd:0xf2c99d22761918b!8m2!3d21.0333537!4d105.9105906!16s%2Fg%2F11c5st9gwj!19sChIJzfDIeBqpNTERi5FhJ9KZLA8?authuser=0&hl=en&rclk=1
restaurant_ChIJVTYB2X6sNTERWIoS4ZTeMtM,Quán Ngon Nhà Tôi,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+Ngon+Nh%C3%A0+T%C3%B4i/data=!4m7!3m6!1s0x3135ac7ed9013655:0xd332de94e1128a58!8m2!3d21.0061474!4d105.8345367!16s%2Fg%2F11f03_cytp!19sChIJVTYB2X6sNTERWIoS4ZTeMtM?authuser=0&hl=en&rclk=1
restaurant_ChIJaefUR7-rNTERxsCI70VAJ4w,Quán Ngon Phố Cổ,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+Ngon+Ph%E1%BB%91+C%E1%BB%95/data=!4m7!3m6!1s0x3135abbf47d4e769:0x8c274045ef88c0c6!8m2!3d21.035628!4d105.8512409!16s%2Fg%2F11h7s4hbv4!19sChIJaefUR7-rNTERxsCI70VAJ4w?authuser=0&hl=en&rclk=1
restaurant_ChIJpyLiQGZTNDERSsVmwhTZbVk,Quán Nhà,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+Nh%C3%A0/data=!4m7!3m6!1s0x3134536640e222a7:0x596dd914c266c54a!8m2!3d20.972928!4d105.7617674!16s%2Fg%2F11tp397m9c!19sChIJpyLiQGZTNDERSsVmwhTZbVk?authuser=0&hl=en&rclk=1
restaurant_ChIJQVDIGlirNTERC6oO086Mqlo,Quán Nhà Ta,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+Nh%C3%A0+Ta/data=!4m7!3m6!1s0x3135ab581ac85041:0x5aaa8cced30eaa0b!8m2!3d21.0135534!4d105.7942837!16s%2Fg%2F12mj_lh_g!19sChIJQVDIGlirNTERC6oO086Mqlo?authuser=0&hl=en&rclk=1
restaurant_ChIJ1cAV3tupNTERcb-nDMAzyx8,Quán Nhật - Tokyo TanTan Ramen Vũ Phạm Hàm,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+Nh%E1%BA%ADt+-+Tokyo+TanTan+Ramen+V%C5%A9+Ph%E1%BA%A1m+H%C3%A0m/data=!4m7!3m6!1s0x3135a9dbde15c0d5:0x1fcb33c00ca7bf71!8m2!3d21.0151272!4d105.797534!16s%2Fg%2F11vhvh_w0d!19sChIJ1cAV3tupNTERcb-nDMAzyx8?authuser=0&hl=en&rclk=1
restaurant_ChIJx1OfJIirNTERuANgrrjmnmU,Quán nhậu Lão Mộc,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+nh%E1%BA%ADu+L%C3%A3o+M%E1%BB%99c/data=!4m7!3m6!1s0x3135ab88249f53c7:0x659ee6b8ae6003b8!8m2!3d20.9968628!4d105.8251638!16s%2Fg%2F11q3d5ffx0!19sChIJx1OfJIirNTERuANgrrjmnmU?authuser=0&hl=en&rclk=1
restaurant_ChIJQdzO0A-rNTER5AIMSu5NI6Y,Quán nhậu Nhật Bản Izakaya MATSUKI Tây Hồ,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+nh%E1%BA%ADu+Nh%E1%BA%ADt+B%E1%BA%A3n+Izakaya+MATSUKI+T%C3%A2y+H%E1%BB%93/data=!4m7!3m6!1s0x3135ab0fd0cedc41:0xa6234dee4a0c02e4!8m2!3d21.062618!4d105.8290984!16s%2Fg%2F11sv4z5yjx!19sChIJQdzO0A-rNTER5AIMSu5NI6Y?authuser=0&hl=en&rclk=1
restaurant_ChIJmXUKtpqsNTERmpo5QhK52ag,Quán Nhậu Nướng Tú Mỡ,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+Nh%E1%BA%ADu+N%C6%B0%E1%BB%9Bng+T%C3%BA+M%E1%BB%A1/data=!4m7!3m6!1s0x3135ac9ab60a7599:0xa8d9b91242399a9a!8m2!3d21.0001823!4d105.8167934!16s%2Fg%2F11cnb6r94s!19sChIJmXUKtpqsNTERmpo5QhK52ag?authuser=0&hl=en&rclk=1
restaurant_ChIJB3D8jj2rNTER8CI1dTl0UmA,Quán nhậu Tự Do,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+nh%E1%BA%ADu+T%E1%BB%B1+Do/data=!4m7!3m6!1s0x3135ab3d8efc7007:0x60527439753522f0!8m2!3d20.9997986!4d105.8706637!16s%2Fg%2F11fq_qmbmh!19sChIJB3D8jj2rNTER8CI1dTl0UmA?authuser=0&hl=en&rclk=1
restaurant_ChIJA39GHoc1NDERaedJlZelkzM,Quán Nhậu Tự Do,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+Nh%E1%BA%ADu+T%E1%BB%B1+Do/data=!4m7!3m6!1s0x313435871e467f03:0x3393a5979549e769!8m2!3d21.0465177!4d105.8428367!16s%2Fg%2F11r5fk74gh!19sChIJA39GHoc1NDERaedJlZelkzM?authuser=0&hl=en&rclk=1
restaurant_ChIJibKS3tStNTERH8u1uVN_P4s,Quán Nhậu Tự Do,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+Nh%E1%BA%ADu+T%E1%BB%B1+Do/data=!4m7!3m6!1s0x3135add4de92b289:0x8b3f7f53b9b5cb1f!8m2!3d20.9660025!4d105.8258019!16s%2Fg%2F11kpk6wb3h!19sChIJibKS3tStNTERH8u1uVN_P4s?authuser=0&hl=en&rclk=1
restaurant_ChIJNSucOEarNTERStydKXI1kTY,Quán Nhậu Tự Do,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+Nh%E1%BA%ADu+T%E1%BB%B1+Do/data=!4m7!3m6!1s0x3135ab46389c2b35:0x36913572299ddc4a!8m2!3d21.0097018!4d105.8202162!16s%2Fg%2F11t7ryns65!19sChIJNSucOEarNTERStydKXI1kTY?authuser=0&hl=en&rclk=1
restaurant_ChIJ88Ua3e-rNTERcCRkZMPj51Y,Quán nhỏ,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+nh%E1%BB%8F/data=!4m7!3m6!1s0x3135abefdd1ac5f3:0x56e7e3c364642470!8m2!3d21.0383562!4d105.8011458!16s%2Fg%2F11q9m8wypg!19sChIJ88Ua3e-rNTERcCRkZMPj51Y?authuser=0&hl=en&rclk=1
restaurant_ChIJT_0KbpCtNTERM_P55gJ3wMw,Quán nhỏ,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+nh%E1%BB%8F/data=!4m7!3m6!1s0x3135ad906e0afd4f:0xccc07702e6f9f333!8m2!3d20.9989356!4d105.8049843!16s%2Fg%2F11kc5xqghh!19sChIJT_0KbpCtNTERM_P55gJ3wMw?authuser=0&hl=en&rclk=1
restaurant_ChIJV2emmiCtNTER01ngUu41GQc,Quán Nhỏ,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+Nh%E1%BB%8F/data=!4m7!3m6!1s0x3135ad209aa66757:0x71935ee52e059d3!8m2!3d20.9706582!4d105.7836953!16s%2Fg%2F11y2cd19hx!19sChIJV2emmiCtNTER01ngUu41GQc?authuser=0&hl=en&rclk=1
restaurant_ChIJYfMz7wCrNTERkuTTbc9FC74,Quán Nhỏ,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+Nh%E1%BB%8F/data=!4m7!3m6!1s0x3135ab00ef33f361:0xbe0b45cf6dd3e492!8m2!3d21.0198283!4d105.8175747!16s%2Fg%2F11qn73f_c8!19sChIJYfMz7wCrNTERkuTTbc9FC74?authuser=0&hl=en&rclk=1
restaurant_ChIJh0OTKFGsNTERRkjU02IfjLA,Quán Như Ý,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+Nh%C6%B0+%C3%9D/data=!4m7!3m6!1s0x3135ac5128934387:0xb08c1f62d3d44846!8m2!3d20.9710808!4d105.8355444!16s%2Fg%2F11btrqx3by!19sChIJh0OTKFGsNTERRkjU02IfjLA?authuser=0&hl=en&rclk=1
restaurant_ChIJpdrNH3OsNTER76DUA_5iwrc,Quán Nộm 26,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+N%E1%BB%99m+26/data=!4m7!3m6!1s0x3135ac731fcddaa5:0xb7c262fe03d4a0ef!8m2!3d20.9987307!4d105.8507251!16s%2Fg%2F11bccmdllh!19sChIJpdrNH3OsNTER76DUA_5iwrc?authuser=0&hl=en&rclk=1
